id,osm_id,country_a,country_b,geom,length_km,voltage_kv,voltage_class,capacity_mw,bandwidth_mva,ac_dc,status,operator,cables,mode,power_pool,confidence_level,completeness_score,verification_sources,detection_method,source_dataset,carbon_intensity,enriched_at,created_at,commissioned_year,decommissioned_year,project_id,trade_flow_mwh,apg_phase,source_authority,source_urls,last_updated_at
21,666435750,MOZ,ZAF,0102000020E61000000D000000C2E567D949FF3F407BF83251847A39C0653ACF3351FD3F400D28E5FF9F7639C02CC36E8E29FC3F400034EFDD8B7239C0552305604DFB3F40282F8DBA317239C06F7B270B04FA3F4050E3DEFC867139C0B1DEA815A6F73F40996725ADF86E39C004C35ECDA6F63F4028FA3207F76D39C0B08806CEBEF53F4008B4CFBE4D6C39C07A7A5B9F28F53F40A53E7F901B6C39C06CABFEAD09F23F40C39151AFA56D39C0257F8BA94FF13F406CAA93D85A6E39C0F7D0990F63F13F40FDC3F1D7BF6E39C032FF8DE2C1F13F40CD4E50D4E36E39C0,9.852978863890163,275,EHV,,,AC,operational,,3,Land,SAPP,High,0.75,{OSM},multi_method,OpenStreetMap,,42:38.3,10:44.7,,,,,,"{OSM,'UN Comtrade'""}""",{},10:44.7
23,,MOZ,ZAF,0102000020E610000002000000D6F1206430F93F401F8B15FCA0B539C0B50309E5D8F13F407DE13A6B5CB239C0,3.2070588457235307,,,,,AC,operational,,,Land,SAPP,High,0.8,"{EnergyData.INFO,SAPP}",energydata_geojson,southafricagrid.geojson,,42:40.3,10:44.7,,,,,,"{EnergyData.INFO,SAPP}",{},10:44.7
24,,MOZ,ZAF,0102000020E610000002000000FC04B0E3995F3F403734EF73D59E36C090F80EE3995F3F403E799374D59E36C0,5.72708E-06,533,EHV,533,533,AC,operational,"WB map archive IBRD #32473, May2003",,Land,SAPP,High,0.8,"{EnergyData.INFO,SAPP}",energydata_geojson,aicdall-countries-electricity-transmission-network.geojson,,42:41.4,10:44.7,,,,,,"{EnergyData.INFO,SAPP}",{},10:44.7
835,,IND,NPL,0102000020E61000000200000012844650743255405A9A07B243D43A406F9E1143E03B5540CD1E14AF0E163B40,,132,HV,150,,AC,operational,,,Land,APG,High,0.6,{OSM},multi_method,OpenStreetMap,,46:08.3,10:44.9,,,,,,{OSM},{},10:44.9
834,,IND,NPL,0102000020E61000000200000090AF6A9A8B395540818D301FE99F3A408797DC592C4B5540898C0633762E3B40,,400,EHV,1000,,AC,planned,,,Land,APG,High,0.6,{OSM},multi_method,OpenStreetMap,,46:08.3,10:44.9,,,,,,{OSM},{},10:44.9
836,,IND,NPL,0102000020E610000002000000CD84B93FDAEB54406A47CBE34B7F3B4089663E3E86E6544000F31C7C1DA53B40,,132,HV,150,,AC,operational,,,Land,APG,High,0.6,{OSM},multi_method,OpenStreetMap,,46:08.3,10:44.9,,,,,,{OSM},{},10:44.9
833,,IND,NPL,0102000020E610000002000000935D32F924DF53409BC0B04C778F3C408068C4F18C425440F1CC77212DB13C40,,400,EHV,2000,,AC,construction,,,Land,APG,High,0.6,{OSM},multi_method,OpenStreetMap,,46:08.3,10:44.9,,,,,,{OSM},{},10:44.9
832,,IND,NPL,0102000020E610000002000000B08BDBC06ADB5440A654EBD60DC23A402C60199805DF54403CC21BDC93AD3B40,,400,EHV,2000,,AC,construction,,,Land,APG,High,0.6,{OSM},multi_method,OpenStreetMap,,46:08.3,10:44.9,,,,,,{OSM},{},10:44.9
837,,IND,NPL,0102000020E610000002000000F8575EC9120754405C3DF4B521133D40350457CB1F0C5440F5D8FEDF59FA3C40,,132,HV,100,,AC,operational,,,Land,APG,High,0.6,{OSM},multi_method,OpenStreetMap,,46:08.3,10:44.9,,,,,,{OSM},{},10:44.9
838,,IND,NPL,0102000020E61000000200000049575CA296605440F310CCC3B3DA3B40061814D6216C5440C003068B732F3C40,,132,HV,100,,AC,construction,,,Land,APG,High,0.6,{OSM},multi_method,OpenStreetMap,,46:08.3,10:44.9,,,,,,{OSM},{},10:44.9
31,1395794093,ETH,KEN,0102000020E610000007000000B58762974D2E4240B6A569ABED01F1BFB8184D78532E4240519841C6ED01F1BF7052E284532E42409A3E3BE0BA02F1BFBE2F2E55692E4240FCCEE5BCB502F1BFCA390C41692E42408DDE5FF36001F1BF4AD235936F2E4240C2C30F296101F1BFF833BC59832E4240E94DA0E3FEFEF0BF,0.2661216966643868,500,EHV,,,HVDC,operational,,1,Underground,EAPP,High,0.6,"{OSM,EAPP}",multi_method,OpenStreetMap,,42:53.9,10:44.7,,,,,,"{OSM,EAPP}",{},10:44.7
32,1329193191,ETH,KEN,0102000020E610000035000000A4422BE6D6EB42402CCF280241E5FC3F4673092C25E7424057DDD90D9169FA3FB8431E1C47E442406F511CF63155F93F1A8E42ED12DE424014FB157CE4E0F73F197442E8A0DC4240A16BBAF9A12DF73F46D3348353DA4240B02193E755B8F63F6914371378DA424001405FC4888EF63FF47C1700F4DA4240217EB4EED55DF63F0ED2F82A9ED84240218E1AB8A83BF53F7F5CD19CABD14240A24E2FE7088FF33F5221C3CF24CB424078BFC062C329F33F22895E46B1C8424037CBC05CE6EFF23F3737A6272CC642401CE3D418BECFF13F696913CC3DC542406E1EE27A6F67F13FCDFEE5FFFAC44240951E97827F3BF13F40B10408D5C4424082E49D43192AF13F7675221C0EC34240BA96DA9C9473F03F1971016894C342405BDFD1109F45F03F12B985538BC24240FC54151A88A5EF3FB42506DC4EC24240C15A1025B56BEF3F267D10B864C14240AA0194D0A79FEE3F7814426216C04240A891F1834E23EE3F65DAA3DC22C0424049E47107A007EE3FC5387F130AC04240CB9C2E8B89CDED3F046B4194D4BF4240203B14AA4092ED3FC368B16F82BE4240937EB1AD55B1EC3FE498D134CDBD4240746D5E8BCC12EC3F4F80176CD9B64240103A8D599B6BEB3FA4F32BE79CB44240360F16044522EB3F0A1F0027CAB04240F21593ED32F2EA3FF6042E347CAD4240878CA262F7B8EA3F4BA654D33FAD4240FA754C82DCAAEA3FC41330702FA842400101C68E215BEA3F759C91F760A342403189C44EC216EA3FCF166B1382A242406C9F443AF2F6E93F9C29BEEB7DA142404CE71E6D77EAE93FA84AA5E9FD9B424009AE4DBE34A0E93F0F762F9C109B42404F2F42C2418CE93FD86BD509C398424046BE011C3169E93FCE2D196C8F974240CF6FF3210354E93F06BD37860094424060C6B9F2FE24E93FB3171B04679142408C2A68FFA8B2E83F8B8E3FAC92904240DEA007889385E83FED82C135778B42409B8823B48AA3E73F0848EAF30788424065F04119F46FE73F5667107A918742408F0DEE186848E73FCB85CABF96874240CD36DCECB41AE73F6734A8ECAA824240FD39BB6BBF6BE33F3FDC7AF2557F42402207DB3E9AE0E23F3465A71FD4754240601D6C562275E03F9E9042FE3E744240A3BE767AEF39DE3F288815C9B26D4240FA916CBFC6BFDC3F0E7E8747876D424009C0E4EBD742DC3F,205.7406248671005,500,EHV,,,HVDC,operational,,2,Underground,EAPP,High,0.6,"{OSM,EAPP}",multi_method,OpenStreetMap,,42:54.9,10:44.7,,,,,,"{OSM,EAPP}",{},10:44.7
33,832179801,ETH,KEN,0102000020E61000000E0000005BDA5F2CC21C43402865ADFC8DC10B407FF0EBD165284340E8A628F27F120A40E7621DD83B0D434017E4784F2F020740B7CE64A483044340F069F3A4F1E004403255302AA90243406B589DE62E03044020D3DA34B6F242408A929048DB48024040B10408D5F142403EE76ED74B130240F579D67FE7EE4240E11813ACBBB30140929AD1EA3FEF4240968B42DCE677014073993F4BFCF04240B596B844E41A0040ACC0351C3BF042400C512A8650CAFF3F42CEFBFF38F042406C1E2C088AC4FF3F3FCF55A98FF042409527B5BC1764FF3FA4422BE6D6EB42402CCF280241E5FC3F,198.30989987853738,500,EHV,,,HVDC,operational,,2,Underground,EAPP,High,0.6,"{OSM,EAPP}",multi_method,OpenStreetMap,,42:56.1,10:44.7,,,,,,"{OSM,EAPP}",{},10:44.7
34,797700141,ETH,KEN,0102000020E61000004D0000005BDA5F2CC21C43402865ADFC8DC10B407F64DFBA071B4340D9486D3D9E010C408759C3A0A71C4340B1097AB999FB0C40CEFE40B96D2043409FE1726149DE0E403C5CBC694420434008D3E6EE294F0F40F17E81C5862043405F52C6095D830F40D7E88B738A234340C59107228B141040CA65ED009925434066BCADF4DA5C1040AB2D2B03BD24434098FE8062BF6A10407C911A248E234340E24A87985C86104058BFE3254923434010AA79330FD5104031A2A30BA0224340D240E20D1F571140D42CD0EE902243401A16A3AEB55F11401BDA006C4022434053094FE8F5771140FE73E2BC492243403B0213132FB211401A8E42ED12224340AB329DE799001240D957C3EA3418434085EAE6E26FEB12404C0AE2F20E184340DBCF189C774A1340AB39E576D412434027D87F9D9B7E134077D613025E0C434044A8AD6C7A8B13405E02017C010643404B9D3699A791134035FBF2B85E024340E4F2C418FDAD1340DE0951195AF242407EE59C33FDD51340A0AE4912DFE44240291D514601FF134057321180C9DF424080E4E7D0330714401AF2199AFCDD4240E11AE956191714403908DFA062DA4240B5C5353E932514409AD42BC0D2D9424030116F9D7F2B1440168156050FD94240D861F14009501440F3599E0777D742409EE7F46162681440BDE2A9471ACF42401F605221C3971440802C4487C0CA4240344E9E0D54D114408BFB8F4C87C6424017067646A5F21440F2C7597D1ABF4240F6DA221FAAF71440BB05B75ACCBE4240D725F44421FB1440ED17A2F952BE4240DCBF0D8C17FE1440D8182AB5CDBC4240419138752F0915405C70ABC54CBC4240E1D80EA1A51615402F14B01D8CBB4240FEBB992C492115409C2A29C12CBB4240F1D7648D7A281540EF7783C366BB42407C65DEAAEB381540BB3434547BBB424011DABCBBDF6215409B351DA622BB424062AE5637287B15407B22991FC9B84240E64B5E53D6B5154028FC08B254B94240C2A563CE330E164019C5179238B94240373FB44588591640EA6EE877ABBA4240BD8FA339B29A1640A7C3544497B74240EF6BC94F4F041740E1044B1A48B8424015EFB6C13F2317405D50DF32A7B84240ED65DB696B2C174031D692E92BB94240D11A289595331740B63EF6C484B94240AB460AC09A3E1740B941A32A5CB94240888ACCB7995517409221C7D633C442400CA77114C5F81740A43BE3569CC44240E93697D17E221840811F7AF76CC64240BE028706183C18407966385442C742409D5AC702706518401F0F22BEB8C8424055E4C6E3587D18406F1E3D34E2CE4240CB0EF10F5B8218400FFFFA3262D04240C042418413841840FE8579EAECD142406E9681B9CC8F1840EB6DD85B6FD64240A129E0432EB5184035481C0D3BD942408356BB815DC01840575C1C959BDA4240763579CA6ADA1840AFBBD463B6E14240E2F5AADF963919406D44E68013E0424016760767A66A194088A06AF46AE042406AD0E16B19721940F6A22C32F0E04240F612BE52F1E219407D09151C5EE3424054F135BA392B1A4069F1738DE0E04240BEFFEACC989D1A4058D3ABB7BCE1424082C1DABD81D61A405F419AB168E1424019BA23AD42F41A400A42C3AC61DE424010AE80423D551B40C7B94DB857DD4240A304FD851E691B406BA5C63A0BDC4240C171193735801B4056D22FB6B5DB4240906B43C538971B40FE3C57A53EDC4240C9A365EE6B9E1B40,450.75793252544287,500,EHV,,,HVDC,operational,Ethiopian Electric Power,2,Underground,EAPP,High,0.6,"{OSM,EAPP}",multi_method,OpenStreetMap,,42:57.2,10:44.7,,,,,,"{OSM,EAPP}",{},10:44.7
35,1430356991,ETH,KEN,0102000020E610000002000000FE3C57A53EDC4240C9A365EE6B9E1B40DD17867E5CDC4240F525C055439F1B40,0.13561799813935363,500,EHV,,,HVDC,operational,Ethiopian Electric Power,1,Underground,EAPP,High,0.6,"{OSM,EAPP}",multi_method,OpenStreetMap,,42:58.2,10:44.7,,,,,,"{OSM,EAPP}",{},10:44.7
36,,ETH,KEN,0102000020E610000003000000D1092271A086434012C9C7DFD72F0C40EF0704F3BD8643407D4BC271582F0C401123E024CE864340F8F85761C32F0C40,0.16296596668929744,,,,,AC,operational,,,Land,EAPP,High,0.8,"{EnergyData.INFO,EAPP}",energydata_geojson,transmission-lines-11kv.json,,42:59.2,10:44.7,,,,,,"{EnergyData.INFO,EAPP}",{},10:44.7
37,,ETH,KEN,0102000020E6100000020000008A5CB724B4ED4440C5F1D5DC71B10F404029EA662EEE44400E1750BE8C990F40,1.3550888844680111,,,,,AC,operational,,,Land,EAPP,High,0.8,"{EnergyData.INFO,EAPP}",energydata_geojson,transmission-lines-11kv.json,,43:00.2,10:44.7,,,,,,"{EnergyData.INFO,EAPP}",{},10:44.7
38,,ETH,KEN,0102000020E610000006000000AB8CFBAFA39B44400B757158707C0F40CD8EB7528B9B44409A14230411810F403E32321E5E9B44407B15110F72840F409BC89A811F9B444084D621927C840F407A6CD1A6039B4440CB995577E3830F40E408197EE69A4440F2F3EFF312810F40,0.9946682187110004,,,,,AC,operational,,,Land,EAPP,High,0.8,"{EnergyData.INFO,EAPP}",energydata_geojson,transmission-lines-33kv.json,,43:01.2,10:44.7,,,,,,"{EnergyData.INFO,EAPP}",{},10:44.7
70,,KAZ,RUS,0102000020E6100000020000009962BD00AE5E5240975BA9764A424B403C78331ADEC752400BFAB969B0E34940,324.0339641297833,,,,,AC,operational,,,Land,,High,0.9500000000000001,{EnergyData.INFO},energydata_geojson,lines-existing_0.geojson,,43:06.6,10:44.8,,,,,,"{EnergyData.INFO,'UN Comtrade'""}""",{},10:44.8
41,219668133,KAZ,RUS,0102000020E61000004A0000004221A7542E775040A2C49DC195AF4B40808E4589CC79504062D630E829AF4B40AB155C629B7A5040A1F2AFE595AF4B40825E6EE6C67C50402B9F8AC0FDAE4B4049BBD1C7FC815040AAAE8DC23FB04B4049DA8D3E668450407A724D81CCB04B4075AA2116568850407567DC8AB3B24B40A50007A3C88950400B5D8940F5B24B405343763900905040FF942A51F6B34B4069E4F38AA79550401F33ABD271B34B40944A1D89BC9A5040F2FD1E0604B34B407DD00E13E8AE5040F8D15F9E84B04B40F83D45694AB4504032BE79BB6FAD4B408E3C1059A4B5504069E9656F84AC4B40EC3F21F161BA50408272DBBE47A84B408D710F53ECBB5040EB5F483DFAA64B40FA2A549250BE5040329067976FA64B40EC037FAE6CC55040D037B3A72EA54B4091B0146E9ECA5040782BA62D09A24B40EE1DDA6CD1CD504037D77AD0FDA04B40FC6948812AD15040D878550CFC9E4B400F327F3BBFD150400DFFE9060A9F4B40296F91C547D75040159F4CED569B4B40831CEFE945DD5040DFBB7262B4984B40FE97101890DD504019E76F4221984B40C545A45C50E0504064F5FD8AEB974B4082042049A4E250406DAF6076AA984B40A75D4C33DDE75040228AC91B60984B408665225BCCEB5040518E5DFD33964B40E184F87601EF5040CA6DFB1EF5944B40DB125E279AF4504068B4B002D78F4B40CB9B68FCE7F750405BC6979A4E8C4B40E6A5ACF0F8F85040B06E6182BF8B4B40071DBE96A1FA5040C75FFF1AB58B4B405902846ADEFE5040BFBE315FB98B4B40A44F502F9D06514090BC7328438D4B408FD3C6C7DD0B5140C44950B28B8C4B40B8191307750F514072CC689A668B4B409C99AAC571115140E9CB1CDCE78B4B40429D4DA2391251402889DB57D48B4B4060ED8387C4175140BF823463D1874B40C345933078185140F9D9C87553874B40CDF9731B9E1B5140627F7E8406854B4065F789A8AE1E5140DE0B27C4B7824B40A88B14CAC2235140542E9E8BD07E4B40B82BAA3418265140F4D43439C6784B40857588241F2651404664B37E8E784B40423D224B0B2751406A7EA1ECD2754B4029417FA147275140DDC94C0E44754B405F025C35742851405C4FBEEA12744B40C350E2CE602C5140CDDE63FA6F724B409274CDE49B2F51405CCE00721D714B40F44AFECC453551404BD70231BF674B407BF99D26B33C51405EF23FF9BB5E4B4096A7BDD2433E5140C37E4FAC535A4B400675DBCF733E5140806E1E3D345A4B40822F9633253F51400DE60A4A2C594B402450B3F62D3F5140421FD1A9D0584B40A8C244285B4151406EC89AECFA574B402100DD3C7A465140F4E967A0E8524B408F1F85468B495140796C150ECE4F4B4027B792C2E1495140E8908AB5AE4F4B40CBD58F4D724C5140794CEEC1B54C4B401785B8CDAF525140C0D42A55FD444B40DBEC592176575140ECA4BE2CED3E4B40FD10C0722959514082435EC598394B40938FDD054A5951406B2C616D8C394B40DA4EA5B01C5D514038633D5A413C4B40C55F49A84F5D5140D7EDFD57673C4B401825E82F745D51405F6A3AF18B3C4B400BB19F6A995D51409A6B8775993C4B404BA88537105E51401BF5108DEE3C4B405ACEEF45455E514023BBD232523D4B408278B878535E5140D3A98658583D4B40,274.7096616,500,EHV,,,AC,operational,,3,Land,,High,0.6,{OSM},multi_method,OpenStreetMap,,43:01.2,10:44.7,,,,,,{OSM},{},10:44.7
42,280582350,KAZ,RUS,0102000020E61000002200000019C6DD205ABC52404588862062F44A40A3B899C063BC5240ACA11EEC5EF44A404DA665FF97BC5240E7FD7F9C30F44A40040C811255BB524023449EC9A3E94A40263ACB2C42BA5240F91972C7F6D74A406EC5596CEEBD52401E06A9CAADD14A4005EC59C63CC352408D5830968EC84A406D8896E1E4D352404CEE66FCB1AB4A406094A0BF50DB524010913FBDBEA14A408CF9145B1CE6524031EAFFC12C934A4070F14B5876EC5240F2FB485BA68A4A40909A1B78DAF452406AE3E36E6B834A4013F241CF66FA5240422CF6F2967C4A40A76906A774005340A7AFE76B967B4A40F40A557B2204534059E6632DF47A4A40D518BECF02055340E44636FC137A4A40E58A411658055340E74E5546C8794A40056AD6BEA50553409D499BAA7B794A40EDB0D35977075340EBD67CA6A8774A401A5A530F070853406BE745370C774A406C1BEB87FD0F5340F0F1AE1F076F4A40F1A8E7934B1053409E730179C06E4A40BBD573D2FB145340FF976BD1026A4A40E1A991A7761B5340E367C81DDB544A40A329F16F061C5340E5C2370312534A40780F2B37AC1C5340358529255F514A400812256B1E225340181CCAF55B434A40DB2626B98D245340D07EA4880C3D4A40ACFCD75E30275340D39BF639E3354A4004519C48D52F5340A5D12EF0261E4A4082902C6082305340620A20C6B5194A4051210D5D3F38534028E84020E1124A4056D7A19A92385340FFA0E4C40D104A4031A479B67D38534006D49B51F30F4A40,251.33561541097384,500,EHV,,,AC,operational,,3,Land,,High,0.6,{OSM},multi_method,OpenStreetMap,,43:01.2,10:44.7,,,,,,{OSM},{},10:44.7
43,110000967,KAZ,RUS,0102000020E61000002800000071FD608580485440443B5DCC85A74940E822CF3F0B495440C41C4EAAC7A6494066E2B1FA7E4B5440A452EC681CA6494017F032C3465054408D30A072A7A44940ED17474060505440855B3E9292A44940DD126F53F2505440CE0B660234A44940BCC73E6D795554404D8237A451A14940C118366F41595440479A2E7A5D994940DCB7FF6DBB5954409DC717A36498494086F2F400CC5B5440F3AE7AC03C924940D68052FE7F5D544085549B49E58D4940621976734C615440C56DD9C644874940C56460D3B9675440C46B4DA9017C4940FA0B3D62F46D544092D5085806714940287C5B551B725440E5D594BFD66B494040D1860DE078544051A39064566349403D3377E3137A5440EBBF7394285D4940CACA8A3C247A54407DBC4681F45C494003E38519BF7A5440AD73C23A445A494038EC08F1927C5440F0E3C3471F594940927C8049057D544080A20D1BC056494038047DD8C180544043948A21944E49402CE395DAC1825440BCEB6CC83F4D4940A41419C2D6825440FDFC529A284B494073CF04D4658254402F8B89CDC749494006D5AB6D2F8254404BA0D2D226494940A8E0F0828884544065202AE851434940332C90EA0588544005D6BB896B3D494068D196CE628854407E9C7AEE4E3C4940ABD5B210788B5440B05CCA541C33494063E9E85DE18B544010B79E7CD53149402F0ACC54528D5440EA3AF9991F2F4940981936CAFA8E5440A60EF27A302D494068C471851C9054405D8940F50F2B4940F37684D38290544025AA5C4D432849404474BE8E6E915440FB96395D1627494053F87D49749254400CCE3BA98A22494062307F85CC91544097AF26AA12214940CD61AD90A8915440EE8DC646C520494022776C5F9B9154402C8194D8B5204940,149.68370584036086,500,EHV,,,AC,operational,,3,Land,,High,0.6,{OSM},multi_method,OpenStreetMap,,43:01.2,10:44.7,,,,,,{OSM},{},10:44.7
44,147714445,KAZ,RUS,0102000020E610000029000000B5EF9B0C58695240515898744A4D4B404FFFFE3971695240D66AB4C12E4D4B4010AC4FDE6C69524040738C1A024D4B407B9BA33355695240DD26DC2BF34C4B40362383DCC568524005F8133A544D4B402B4602B27C685240B0743E3C4B4D4B40B6D958897966524045CA60D6D54C4B4041A5A54DB0635240F7DA7DD81C4C4B407A7E62AED6605240121E238F964A4B403CB0D293685F5240FC1301F335494B40F8AD3143BE4B524039C42E4091484B40AD702601C5425240EE676787AE4B4B401A55E12A2A375240581F0F7D77474B4048A81952452F524093FBC2D08F444B40B1A2AB193E225240FEDBC07861474B4005341136BC1B52404F401361C3484B40A0FD4811190A5240318793EAF1444B4057EE601F7802524026378AAC35404B403CF2AC495CF65140018D2D5FF2424B40221ADD416CE9514086996CF24A434B400675DBCF73E551404CAD52D55F434B403E3CF0D61EDE5140052B984231444B4041B04FA58BCE514002B5BD82D9454B403B110E07D3CA51406B0BCF4BC5434B4097EDF950D8BC5140D6EB713A24444B40EB67FBA1E3BA51403AFAA93B60424B4088F8E2E6AFB351402257451383424B405697F848EFB15140D88349F1F1404B404981053065AD5140C2FA3F87F9404B40CE59FA2B3F9D5140DBFEF04E99414B40F3A2C04C259C51406DCC4642B6424B40D22BAFA6FC905140955FABA9D1424B405110E1044B8F51401002976CE1424B4077CE609D74835140206E98B21D434B4042E1FD020B7F51405820D50B99424B40F972558F6A7E51404E19EE128B424B40628ED4311D685140672783A3E4424B4007C02E79F2655140EA67A0E870404B4028EDB204BE5F51403357618E793D4B4076768DF1BC5E514024287E8CB93D4B40F3AFE5956B5E51407CABBF6F8D3D4B40,277.8649510338183,500,EHV,,,AC,operational,,3,Land,,High,0.6,{OSM},multi_method,OpenStreetMap,,43:01.2,10:44.7,,,,,,{OSM},{},10:44.7
53,368830407,KAZ,RUS,0102000020E61000001C000000B27C02CD8C79494008BB174E880F4A40087CD9D1937C49403596557D530E4A4005AF4CAE188149409D908C8B59034A4056FC9584FA7C4940EAE687B608FE494037D8405F1F7E49408CCE43B7A8FB49404DA665FF978349406B11AC0551F9494064480499538649408407173C96F64940E13433E9A58B49406B7418DD8BE94940A786472C738A4940F7E5CC7685E84940D3A1D3F36E8A4940FFBC5FBB6AE849408F160C53008B494012876C205DE649407D033862D28B4940C4AD275F75E14940F0CFFBB5AB8B494066C46059C4E0494050B05AF4A98B49408D13BAA69BE0494099DEB4CF198B4940954F45E0FECC4940AA5C4D43F98B4940FF4B080C48CB49402F22403C018B49401422E010AAC94940B3F0506FA18A49401762F54718BD4940614D0A98658E494089B7CEBF5DB44940B53D3036639849407C54B252F7AC4940ADD05158F39749409A34571701A749409A8EA5B4A39A49402DDB3D2FCBA34940FA505898749A494002BA2F67B6A34940B1AF2B1CF7934940EA67A0E870A34940D3F47E4864924940534145D5AFA249405442661D449149404B83EC061BA34940AC014A438D8C494057EE056685A2494081A268D4328C4940024B091C64A24940,109.10373977100453,220,HV,,,AC,operational,,3,Land,,High,0.75,{OSM},multi_method,OpenStreetMap,,43:06.6,10:44.7,,,,,,"{OSM,'UN Comtrade'""}""",{},10:44.7
575,,BWA,NAM,0102000020E610000002000000CADEE0FEFFFF33406DECE5362F4836C09625A8C096FF33400D275123394836C0,0.16634410398083185,132,HV,132,132,AC,operational,BPA 2006 Annual Report,,Land,SAPP,High,0.9500000000000001,{EnergyData.INFO},energydata_geojson,aicdall-countries-electricity-transmission-network.geojson,,36:34.8,10:45.3,,,,,,"{EnergyData.INFO,'UN Comtrade'""}""",{},36:34.8
592,,GIN,LBR,0102000020E6100000020000003E85E9519F0921C0585820F75D511E4093B1A04AB40921C0D9A5B32C48531E40,0.2075623816623471,225,HV,580,580,AC,operational,,,Land,WAPP,Medium,0.8,{EnergyData.INFO},energydata_geojson,marylandnimbagrandgedehexistinggrid.geojson,,36:34.8,10:45.3,,,,,,{EnergyData.INFO},{},36:34.8
46,1478735256,KAZ,RUS,0102000020E610000039000000524E6A1E76CF53404BC39558BEEC4940CBD0C2AF22CC534023731BC352EA49402239F471C8BE53401BDF72501DEA494026796462A9BE534042599D41E8E94940BCE82B4833BC53404DBF44BC75E64940BDC804FC1AB75340B27F434D99E049407E95D7A521AC53407D299721E9E24940E08101840FA4534043B8B87CDAE149408214E1CBE99F5340E326593D16E94940BD74EED176945340D772C2DF8AEA49409392793FC9905340BF750F1A0BEB4940AB9E82B2DF8E5340400D840948EB49403F541A31338E534003A4ECE357EB494021336145D78B5340F664598BAAEB4940C20F73EE9B875340BDA6AC4B32EC494013A6DE09AC815340BBE765B911ED49400D8E925767715340D02456EB69F549400825276E706853401233FB3C46FA494060E97C78965D5340D998D71187FA49409C9E1CAA4E5D534022C7D63384FA494037667EDACD5A5340AE2589CA2BF84940664F5D5466575340DE46B9EAF0F449401C560273BE565340C531DCCA5CF449406F6CD15DED5553400336316EB4F349406F40F09DBD5453401F1A715C21F249409DA4541D4D4D5340C39F3C878DEE4940833E479A2E49534040BBE8D08EEC4940336B2920ED485340400812256BEC4940D90352071E475340F4E38AE65CED49407CB372D4F64653404E886F1750ED494093F47A41D5465340754F68A384ED4940EA904028944453406B6FA6F8AEEE49404BC395583E3F5340F761180B9EED4940140F8354E53453401903EB387EEB49405F10EC53E9255340243A15BA5CE8494004C93B87B22353405EAE8F98EAE749407C6E579EF622534004CF1841BEE74940044E5BC8481F5340BB93F4D5FAE64940ADAEF9A70A1C53406BEE8DC646E64940DE544909661B53404B47EF0A33E64940E87CC223BB0B534092D15C024BE54940E2BCEE633B0253400CA6063F16F64940C52CC59FF2FE5240BE8F59AC97F549403AF6A22CB2FE5240914B773293F549400CFF8E4D97FE524006AA3583AEF549406AE278993CF85240E6289BCD3EFE4940FCC0FAE4CDF052409A04148F30084A406CD102B4ADE5524089FC44AF500A4A40E55E605628E55240745C8DEC4A0A4A400FD7C5C86DD65240F3CD91F0180A4A4045C5EEF1F8D452404D3338A5170A4A4020C0D83164CF524078D55E9F94FE4940642310AFEBCA524089D00836AEF84940287BF07FECCB52409B9EC1F05BF249407B4963B40ECC5240E5F3E56091F149406D5E301320CD5240A74C20DBE8F049409296CADB91CD52400C83E8FF0BF14940,325.7268635248363,500,EHV,,,AC,operational,,3,Land,,High,0.6,{OSM},multi_method,OpenStreetMap,,43:01.2,10:44.7,,,,,,{OSM},{},10:44.7
47,379596923,KAZ,RUS,0102000020E610000024000000D88EF348CD7D4F4018C9C3E7F37E4A40557C8D6ECE7D4F402C0A606F077F4A402FDA88CC017C4F404A89134EC1814A40D2414DE3CD7B4F405A153CE015834A40FAFF82EEDC804F40F01989D008844A40349E08E23C814F4091D1A68F65844A40348694FA0D784F40A0223DFB808E4A4025355948656E4F402486787F17994A408FE9BFBD21694F402FD4AB1276B24A40BA11161571684F40997917940EB34A40055E1C4B0E684F40B63C201A27B34A40D4371F8DF9674F40286D606177B34A40890563E9E8584F401AFD683865C04A40C201881634544F4019AF795567C44A404E417E3672504F40657BE35AA3C74A4097E0794E1F4F4F40E0B07E7DBEC84A40901A6E1BA14B4F40DB1324B6BBCB4A40973B33C170354F405CFF53162AD24A408C9246BBC0274F40B8E7F9D346D84A40E865B911BB124F40A4B1ACEA9BE14A405F93DA30AFFF4E408CDCD3D51DE84A40365CE49EAEEC4E40D4FA1175D5F04A407703BB50AFD94E404A93F7167BF94A40852E974341D94E40E113A1C7DEF94A40EA0D524BCED84E40BBFBD29112FA4A409175DD00D8D84E409ED2C1FA3FFA4A40C784984BAAD84E402D4F31186DFA4A40BC0DC57828D14E40AF6E06C94C014B40812D65CF54D14E40056D72F8A4014B40141B98816FD14E40ECC1A4F8F8014B40C92DF713DFD14E402F00E88B18024B4037EE83E27DD24E4095D8107750024B409FA1C90FA6D24E40699FD85427034B4057DE9F9CB2D24E40C75BF80B87034B40F48C7DC9C6D24E40E5F1B4FCC0034B4063BC410F10D34E40F436363B52044B40,158.79023472509866,500,EHV,,,AC,operational,,3,Land,,High,0.6,{OSM},multi_method,OpenStreetMap,,43:01.2,10:44.7,,,,,,{OSM},{},10:44.7
